,법정동코드,법정동명,폐지여부
15462,4373025028,충청북도 옥천군 옥천읍 매화리,존재
15463,4373025029,충청북도 옥천군 옥천읍 구일리,존재
15464,4373025030,충청북도 옥천군 옥천읍 서대리,존재
15465,4373025031,충청북도 옥천군 옥천읍 가풍리,존재
15466,4373025032,충청북도 옥천군 옥천읍 삼청리,존재
15467,4373025033,충청북도 옥천군 옥천읍 대천리,존재
15468,4373025034,충청북도 옥천군 옥천읍 마암리,존재
15469,4373025035,충청북도 옥천군 옥천읍 양수리,존재
15470,4373025036,충청북도 옥천군 옥천읍 금구리,존재
15471,4373025037,충청북도 옥천군 옥천읍 장야리,존재
15472,4373025038,충청북도 옥천군 옥천읍 삼양리,존재
15473,4373025039,충청북도 옥천군 옥천읍 서정리,존재
15474,4373025040,충청북도 옥천군 옥천읍 옥각리,존재
15475,4373025041,충청북도 옥천군 옥천읍 오대리,존재
15476,4373031000,충청북도 옥천군 동이면,존재
15477,4373031021,충청북도 옥천군 동이면 평산리,존재
15478,4373031022,충청북도 옥천군 동이면 세산리,존재
15479,4373031023,충청북도 옥천군 동이면 적하리,존재
15480,4373031024,충청북도 옥천군 동이면 금암리,존재
15481,4373031025,충청북도 옥천군 동이면 조령리,존재
15482,4373031026,충청북도 옥천군 동이면 청마리,존재
15483,4373031027,충청북도 옥천군 동이면 지양리,존재
15484,4373031028,충청북도 옥천군 동이면 석탄리,존재
15485,4373031029,충청북도 옥천군 동이면 남곡리,존재
15486,4373031030,충청북도 옥천군 동이면 우산리,존재
15487,4373032000,충청북도 옥천군 안남면,존재
15488,4373032001,충청북도 옥천군 안남면 오덕리,폐지
15489,4373032002,충청북도 옥천군 안남면 인포리,폐지
15490,4373032021,충청북도 옥천군 안남면 연주리,존재
15491,4373032022,충청북도 옥천군 안남면 종미리,존재
15492,4373032023,충청북도 옥천군 안남면 지수리,존재
15493,4373032024,충청북도 옥천군 안남면 도덕리,존재
15494,4373032025,충청북도 옥천군 안남면 청정리,존재
15495,4373032026,충청북도 옥천군 안남면 화학리,존재
15496,4373032027,충청북도 옥천군 안남면 도농리,존재
15497,4373032028,충청북도 옥천군 안남면 오대리,폐지
15498,4373033000,충청북도 옥천군 안내면,존재
15499,4373033001,충청북도 옥천군 안내면 용호리,폐지
15500,4373033002,충청북도 옥천군 안내면 막지리,폐지
15501,4373033021,충청북도 옥천군 안내면 현리,존재
15502,4373033022,충청북도 옥천군 안내면 정방리,존재
15503,4373033023,충청북도 옥천군 안내면 도이리,존재
15504,4373033024,충청북도 옥천군 안내면 동대리,존재
15505,4373033025,충청북도 옥천군 안내면 서대리,존재
15506,4373033026,충청북도 옥천군 안내면 오덕리,존재
15507,4373033027,충청북도 옥천군 안내면 인포리,존재
15508,4373033028,충청북도 옥천군 안내면 장계리,존재
15509,4373033029,충청북도 옥천군 안내면 방하목리,존재
15510,4373033030,충청북도 옥천군 안내면 도율리,존재
15511,4373033031,충청북도 옥천군 안내면 월외리,존재
15512,4373033032,충청북도 옥천군 안내면 용촌리,존재
15513,4373033033,충청북도 옥천군 안내면 답양리,존재
15514,4373034000,충청북도 옥천군 청성면,존재
15515,4373034001,충청북도 옥천군 청성면 서평리,폐지
15516,4373034021,충청북도 옥천군 청성면 산계리,존재
15517,4373034022,충청북도 옥천군 청성면 거포리,존재
15518,4373034023,충청북도 옥천군 청성면 장수리,존재
15519,4373034024,충청북도 옥천군 청성면 궁촌리,존재
15520,4373034025,충청북도 옥천군 청성면 소서리,존재
15521,4373034026,충청북도 옥천군 청성면 삼남리,존재
15522,4373034027,충청북도 옥천군 청성면 조천리,존재
15523,4373034028,충청북도 옥천군 청성면 묘금리,존재
15524,4373034029,충청북도 옥천군 청성면 고당리,존재
15525,4373034030,충청북도 옥천군 청성면 합금리,존재
15526,4373034031,충청북도 옥천군 청성면 양저리,존재
15527,4373034032,충청북도 옥천군 청성면 구음리,존재
15528,4373034033,충청북도 옥천군 청성면 대안리,존재
15529,4373034034,충청북도 옥천군 청성면 도장리,존재
15530,4373034035,충청북도 옥천군 청성면 능월리,존재
15531,4373034036,충청북도 옥천군 청성면 화성리,존재
15532,4373034037,충청북도 옥천군 청성면 장연리,존재
15533,4373035000,충청북도 옥천군 청산면,존재
15534,4373035021,충청북도 옥천군 청산면 지전리,존재
15535,4373035022,충청북도 옥천군 청산면 백운리,존재
15536,4373035023,충청북도 옥천군 청산면 교평리,존재
15537,4373035024,충청북도 옥천군 청산면 하서리,존재
15538,4373035025,충청북도 옥천군 청산면 신매리,존재
15539,4373035026,충청북도 옥천군 청산면 대덕리,존재
15540,4373035027,충청북도 옥천군 청산면 장위리,존재
15541,4373035028,충청북도 옥천군 청산면 한곡리,존재
15542,4373035029,충청북도 옥천군 청산면 인정리,존재
15543,4373035030,충청북도 옥천군 청산면 판수리,존재
15544,4373035031,충청북도 옥천군 청산면 효목리,존재
15545,4373035032,충청북도 옥천군 청산면 의지리,존재
15546,4373035033,충청북도 옥천군 청산면 예곡리,존재
15547,4373035034,충청북도 옥천군 청산면 삼방리,존재
15548,4373035035,충청북도 옥천군 청산면 명티리,존재
15549,4373035036,충청북도 옥천군 청산면 법화리,존재
15550,4373035037,충청북도 옥천군 청산면 대성리,존재
15551,4373035038,충청북도 옥천군 청산면 만월리,존재
15552,4373036000,충청북도 옥천군 이원면,존재
15553,4373036001,충청북도 옥천군 이원면 우산리,폐지
15554,4373036021,충청북도 옥천군 이원면 건진리,존재
15555,4373036022,충청북도 옥천군 이원면 장찬리,존재
15556,4373036023,충청북도 옥천군 이원면 강청리,존재
15557,4373036024,충청북도 옥천군 이원면 윤정리,존재
15558,4373036025,충청북도 옥천군 이원면 의평리,존재
15559,4373036026,충청북도 옥천군 이원면 개심리,존재
15560,4373036027,충청북도 옥천군 이원면 평계리,존재
15561,4373036028,충청북도 옥천군 이원면 수묵리,존재
15562,4373036029,충청북도 옥천군 이원면 지정리,존재
15563,4373036030,충청북도 옥천군 이원면 미동리,존재
15564,4373036031,충청북도 옥천군 이원면 이원리,존재
15565,4373036032,충청북도 옥천군 이원면 원동리,존재
15566,4373036033,충청북도 옥천군 이원면 백지리,존재
15567,4373036034,충청북도 옥천군 이원면 지탄리,존재
15568,4373036035,충청북도 옥천군 이원면 용방리,존재
15569,4373037000,충청북도 옥천군 군서면,존재
15570,4373037021,충청북도 옥천군 군서면 동평리,존재
15571,4373037022,충청북도 옥천군 군서면 금산리,존재
15572,4373037023,충청북도 옥천군 군서면 사정리,존재
15573,4373037024,충청북도 옥천군 군서면 상지리,존재
15574,4373037025,충청북도 옥천군 군서면 은행리,존재
15575,4373037026,충청북도 옥천군 군서면 사양리,존재
15576,4373037027,충청북도 옥천군 군서면 상중리,존재
15577,4373037028,충청북도 옥천군 군서면 하동리,존재
15578,4373037029,충청북도 옥천군 군서면 오동리,존재
15579,4373037030,충청북도 옥천군 군서면 월전리,존재
15580,4373038000,충청북도 옥천군 군북면,존재
15581,4373038001,충청북도 옥천군 군북면 장계리,폐지
15582,4373038021,충청북도 옥천군 군북면 이백리,존재
15583,4373038022,충청북도 옥천군 군북면 자모리,존재
15584,4373038023,충청북도 옥천군 군북면 증약리,존재
15585,4373038024,충청북도 옥천군 군북면 항곡리,존재
15586,4373038025,충청북도 옥천군 군북면 대정리,존재
15587,4373038026,충청북도 옥천군 군북면 환평리,존재
15588,4373038027,충청북도 옥천군 군북면 지오리,존재
15589,4373038028,충청북도 옥천군 군북면 추소리,존재
15590,4373038029,충청북도 옥천군 군북면 이평리,존재
15591,4373038030,충청북도 옥천군 군북면 구건리,폐지
15592,4373038031,충청북도 옥천군 군북면 소정리,존재
15593,4373038032,충청북도 옥천군 군북면 석호리,존재
15594,4373038033,충청북도 옥천군 군북면 용호리,존재
15595,4373038034,충청북도 옥천군 군북면 막지리,존재
15596,4373038035,충청북도 옥천군 군북면 국원리,존재
15597,4374000000,충청북도 영동군,존재
15598,4374025000,충청북도 영동군 영동읍,존재
15599,4374025001,충청북도 영동군 영동읍 고자리,폐지
15600,4374025021,충청북도 영동군 영동읍 계산리,존재
15601,4374025022,충청북도 영동군 영동읍 동정리,존재
15602,4374025023,충청북도 영동군 영동읍 회동리,존재
15603,4374025024,충청북도 영동군 영동읍 화신리,존재
15604,4374025025,충청북도 영동군 영동읍 당곡리,존재
15605,4374025026,충청북도 영동군 영동읍 산익리,존재
15606,4374025027,충청북도 영동군 영동읍 매천리,존재
15607,4374025028,충청북도 영동군 영동읍 부용리,존재
15608,4374025029,충청북도 영동군 영동읍 오탄리,존재
15609,4374025030,충청북도 영동군 영동읍 산이리,존재
15610,4374025031,충청북도 영동군 영동읍 설계리,존재
15611,4374025032,충청북도 영동군 영동읍 심원리,존재
15612,4374025033,충청북도 영동군 영동읍 봉현리,존재
15613,4374025034,충청북도 영동군 영동읍 주곡리,존재
15614,4374025035,충청북도 영동군 영동읍 가리,존재
15615,4374025036,충청북도 영동군 영동읍 임계리,존재
15616,4374031000,충청북도 영동군 용산면,존재
15617,4374031021,충청북도 영동군 용산면 구촌리,존재
15618,4374031022,충청북도 영동군 용산면 산저리,존재
15619,4374031023,충청북도 영동군 용산면 율리,존재
15620,4374031024,충청북도 영동군 용산면 신항리,존재
15621,4374031025,충청북도 영동군 용산면 부릉리,존재
15622,4374031026,충청북도 영동군 용산면 한석리,존재
15623,4374031027,충청북도 영동군 용산면 시금리,존재
15624,4374031028,충청북도 영동군 용산면 부상리,존재
15625,4374031029,충청북도 영동군 용산면 가곡리,존재
15626,4374031030,충청북도 영동군 용산면 금곡리,존재
15627,4374031031,충청북도 영동군 용산면 천작리,존재
15628,4374031032,충청북도 영동군 용산면 한곡리,존재
15629,4374031033,충청북도 영동군 용산면 법화리,존재
15630,4374031034,충청북도 영동군 용산면 미전리,존재
15631,4374031035,충청북도 영동군 용산면 청화리,존재
15632,4374031036,충청북도 영동군 용산면 매금리,존재
15633,4374031037,충청북도 영동군 용산면 상용리,존재
15634,4374031038,충청북도 영동군 용산면 백자전리,존재
15635,4374031039,충청북도 영동군 용산면 용산리,존재
15636,4374032000,충청북도 영동군 황간면,존재
15637,4374032021,충청북도 영동군 황간면 남성리,존재
15638,4374032022,충청북도 영동군 황간면 신흥리,존재
15639,4374032023,충청북도 영동군 황간면 마산리,존재
15640,4374032024,충청북도 영동군 황간면 소계리,존재
15641,4374032025,충청북도 영동군 황간면 난곡리,존재
15642,4374032026,충청북도 영동군 황간면 우매리,존재
15643,4374032027,충청북도 영동군 황간면 원촌리,존재
15644,4374032028,충청북도 영동군 황간면 용암리,존재
15645,4374032029,충청북도 영동군 황간면 금계리,존재
15646,4374032030,충청북도 영동군 황간면 회포리,존재
15647,4374032031,충청북도 영동군 황간면 우천리,존재
15648,4374032032,충청북도 영동군 황간면 노근리,존재
15649,4374032033,충청북도 영동군 황간면 서송원리,존재
15650,4374032034,충청북도 영동군 황간면 광평리,존재
15651,4374033000,충청북도 영동군 황금면,폐지
15652,4374033021,충청북도 영동군 황금면 관리,폐지
15653,4374033022,충청북도 영동군 황금면 사부리,폐지
15654,4374033023,충청북도 영동군 황금면 계룡리,폐지
15655,4374033024,충청북도 영동군 황금면 추풍령리,폐지
